account_id,customer_name,age,occupation,monthly_income,income_band,province,account_open_date,bot_confirmed_mule,bot_flagged_date,connected_component_id,community_id,pagerank_score,triangle_count,two_hop_ratio,device_pattern_cluster,behavior_profile,total_inflow_thb,total_outflow_thb,unique_senders,unique_receivers,avg_hold_time_hours,risk_score
A-1887,สุรชัย แซ่ตั้ง,35,nurse,80000.00,60K+,Khon Kaen,2024-10-10,f,,0,0,0.691612,40,0.044,1374389534725,steady,469462.28,95694.36,25,12,805.68,0.2547
A-1888,สุทธิพงศ์ สุขสวัสดิ์,23,student,20000.00,15-30K,Udon Thani,2024-02-22,f,,0,0,0.710724,27,0.2725,77309411331,steady,172021.53,197038.93,22,21,780.17,0.3239
A-1889,ชัยวัฒน์ ชูศรี,67,civil_servant,35000.00,30-60K,Nonthaburi,2023-01-14,f,,0,0,0.784244,32,0.0683,163208757249,steady,727766.63,97786.19,25,13,783.84,0.2779
A-1890,นพดล วิไลวรรณ,53,retired,35000.00,30-60K,Rayong,2020-04-16,f,,0,0,0.691421,27,0.0075,515396075527,steady,579053.77,122463.31,21,18,715.37,0.2307
A-1891,สุรชัย คำแก้ว,26,teacher,80000.00,60K+,Lampang,2023-09-24,f,,0,0,0.403658,7,0.1426,1005022347266,steady,110983.45,66767.99,13,9,562.23,0.1783
A-1892,จันทร์เพ็ญ อินทร์แก้ว,33,accountant,20000.00,15-30K,Surat Thani,2023-04-02,f,,0,0,0.371341,13,0.0257,609885356039,steady,861068.18,138698.11,15,16,644.37,0.1699
A-1893,มาลี ไชยวงค์,57,accountant,80000.00,60K+,Rayong,2024-01-17,f,,0,0,0.56498,30,0.0298,558345748485,steady,1530459.59,113906.68,19,19,638.43,0.2053
A-1894,พงศ์พัฒน์ ตันติกุล,52,teacher,100000.00,60K+,Rayong,2024-03-29,f,,0,17179869188,0.592523,9,0.0049,146028888067,steady,659935.49,60487.37,18,8,509.1,0.1976
A-1895,พรทิพย์ บุญมาก,49,accountant,15000.00,15-30K,Chiang Rai,2020-11-13,f,,0,0,0.819458,29,0.0108,1022202216454,steady,1997653.35,89272.70,25,10,525.02,0.29
A-1896,นภาพร แซ่ตั้ง,27,driver,45000.00,30-60K,Khon Kaen,2019-07-24,f,,0,0,0.679786,31,0.0506,1279900254211,steady,887407.42,128969.13,24,14,711.25,0.2492
A-1897,นพดล ไชยวงค์,38,accountant,15000.00,15-30K,Bangkok,2020-09-17,f,,0,0,0.510139,31,0.0191,1700807049221,steady,1192455.29,90473.17,19,12,880.03,0.2118
A-1898,จิรายุ ศรีสุข,33,teacher,100000.00,60K+,Rayong,2019-02-18,f,,0,0,0.348532,30,0.0584,1314259992580,steady,1436529.34,156694.57,14,19,566.21,0.1535
A-1899,พีรพัฒน์ แซ่ลิ้ม,50,civil_servant,45000.00,30-60K,Udon Thani,2025-06-15,f,,0,0,0.336299,9,0.0566,1468878815235,steady,364680.31,85450.17,10,11,729.07,0.1343
A-1900,กัญญา ธนาคม,52,student,100000.00,60K+,Chiang Mai,2024-02-26,f,,0,0,0.461169,17,0.0182,317827579909,steady,1316086.67,75551.25,16,11,591.28,0.1699
A-1901,ชัยวัฒน์ แสงจันทร์,34,chef,60000.00,60K+,Pathum Thani,2025-03-05,f,,0,0,0.851843,34,0.0492,146028888068,steady,1790113.38,156752.55,27,18,660.39,0.2932
A-1902,ชุติมา พานิชย์,30,retired,15000.00,15-30K,Surat Thani,2025-07-10,f,,0,0,0.546636,27,0.0004,1589137899523,steady,1214503.47,89201.96,15,16,664.99,0.2012
A-1903,ชุติมา สว่างวงศ์,32,civil_servant,15000.00,15-30K,Surat Thani,2025-07-03,f,,0,0,0.664272,30,0.0162,335007449093,steady,2598551.46,124364.11,23,12,691.41,0.2542
A-1904,ธนกฤต อมรรัตน์,62,lawyer,25000.00,15-30K,Rayong,2019-04-28,f,,0,0,0.560126,17,0.2637,17179869191,steady,150831.75,124555.27,17,17,731.88,0.2742
A-1905,มาลี ทองดี,54,civil_servant,60000.00,60K+,Songkhla,2023-08-13,f,,0,0,0.467892,11,0.2137,472446402566,steady,85189.70,94855.30,16,11,623.01,0.219
A-1906,ประเสริฐ เจริญผล,46,office_worker,60000.00,60K+,Surat Thani,2023-05-24,f,,0,0,0.454838,15,0.1153,214748364808,steady,145109.40,138450.22,15,19,665.29,0.1894
A-1907,ธีรภัทร ชัยสิทธิ์,29,teacher,45000.00,30-60K,Bangkok,2020-02-12,f,,0,0,0.559181,22,0.006,1314259992581,steady,934253.25,91179.37,19,14,661.79,0.1967
A-1908,พีรพัฒน์ สิทธิชัย,21,retired,15000.00,15-30K,Phuket,2022-06-14,f,,0,0,0.662689,20,0.1632,824633720835,steady,184809.95,122712.38,21,16,828.57,0.2826
A-1909,อภิสิทธิ์ อินทร์แก้ว,44,merchant,15000.00,15-30K,Nakhon Ratchasima,2021-05-19,f,,0,0,0.715304,17,0.0122,833223655432,steady,145534.74,83100.34,20,14,512.4,0.2517
A-1910,ธีรภัทร ศรีสุข,27,nurse,15000.00,15-30K,Udon Thani,2022-09-05,f,,0,0,0.385722,21,0.0288,463856467970,steady,654533.10,126670.12,15,15,801.6,0.175
A-1911,อัจฉรา เจริญผล,60,engineer,15000.00,15-30K,Nakhon Ratchasima,2022-02-16,f,,0,0,0.545124,26,0.0125,1202590842885,steady,1198604.20,94250.53,18,12,550.45,0.2131
A-1912,วันดี มงคลชัย,56,chef,100000.00,60K+,Samut Prakan,2020-01-19,f,,0,0,0.491656,17,0.0419,781684047876,steady,721926.79,136354.35,18,20,659.5,0.1881
A-1913,ปวีณา นาคสุข,54,teacher,35000.00,30-60K,Udon Thani,2025-02-19,f,,0,0,0.648985,30,0.0315,944892805122,steady,1739868.11,113646.59,22,12,569.03,0.2319
A-1982,วิชัย นาคสุข,62,retired,100000.00,60K+,Nonthaburi,2024-07-18,f,,0,0,0.57714,26,0.0334,867583393795,steady,287194.10,124331.16,19,15,709.86,0.2079
A-1914,สราวุธ สว่างวงศ์,49,civil_servant,45000.00,30-60K,Khon Kaen,2020-12-26,f,,0,0,0.448587,27,0.0332,317827579910,steady,1290129.51,127125.58,17,16,665.33,0.1761
A-1915,ศิริพร แก้วมณี,42,student,35000.00,30-60K,Chonburi,2025-09-02,f,,0,0,0.459438,22,0.0897,1168231104518,steady,163732.85,96432.38,16,17,584.77,0.1883
A-1916,ณัฐธิดา คำแก้ว,25,chef,20000.00,15-30K,Nakhon Ratchasima,2020-09-04,f,,0,0,1,32,0.0552,833223655433,steady,1087018.96,90637.65,32,11,674.23,0.3596
A-1917,พีรพัฒน์ วัฒนา,60,nurse,100000.00,60K+,Nakhon Ratchasima,2022-03-04,f,,0,0,0.701713,27,0.066,1039382085639,steady,339832.26,104285.94,20,11,530.65,0.2443
A-1918,สมหญิง สุขสวัสดิ์,21,retired,25000.00,15-30K,Nonthaburi,2019-02-18,f,,0,0,0.721803,31,0.085,506806140932,steady,919198.34,178347.46,21,19,704.43,0.2769
A-1919,เบญจมาศ ศรีสุข,55,retired,100000.00,60K+,Surat Thani,2023-07-07,f,,0,0,0.417899,7,0.0572,1125281431556,steady,109755.99,58937.43,13,11,742.68,0.1598
A-1920,พรทิพย์ แซ่ลิ้ม,63,merchant,60000.00,60K+,Chonburi,2023-05-01,f,,0,0,0.581695,19,0.1308,549755813891,steady,151284.51,71613.24,20,11,934.64,0.235
A-1921,สุทธิพงศ์ ทองดี,49,driver,35000.00,30-60K,Samut Prakan,2024-02-04,f,,0,0,0.547924,27,0.0178,352187318279,steady,977747.50,99455.41,20,13,649.56,0.2014
A-1922,วรพล แซ่ตั้ง,32,merchant,45000.00,30-60K,Bangkok,2021-08-03,f,,0,0,0.458625,14,0.0027,498216206343,steady,1204868.37,96495.27,13,16,761.06,0.1556
A-1923,กฤษณะ จงรักษ์,65,retired,35000.00,30-60K,Chiang Mai,2019-03-11,f,,0,0,0.322528,17,0.0173,352187318280,steady,392338.34,120974.00,13,15,645.99,0.1325
A-1924,พัชรี ชูศรี,30,lawyer,35000.00,30-60K,Chonburi,2025-06-15,f,,0,274877906944,0.662003,16,0.0716,68719476738,steady,227231.32,73897.00,24,11,580.04,0.2482
A-1925,พรรณี พิทักษ์,67,merchant,25000.00,15-30K,Lampang,2022-01-08,f,,0,0,0.492419,26,0.0366,1245540515841,steady,1091432.89,112040.78,18,14,674.8,0.2086
A-1926,สมหญิง คำแก้ว,63,office_worker,45000.00,30-60K,Nonthaburi,2025-05-23,f,,0,0,0.649034,27,0.0164,34359738370,steady,935502.07,92577.41,23,12,687.22,0.2307
A-1927,รัตนา ภูวนาท,47,chef,45000.00,30-60K,Songkhla,2020-06-22,f,,0,0,0.394408,21,0.0679,146028888069,steady,147151.10,136475.50,13,17,569.96,0.1603
A-1928,สมชาย จงรักษ์,23,nurse,80000.00,60K+,Nakhon Ratchasima,2025-01-29,f,,0,0,0.688962,28,0.0402,4,steady,640237.20,81437.29,22,12,782.75,0.2417
A-1929,ปวีณา อมรรัตน์,56,office_worker,35000.00,30-60K,Nakhon Ratchasima,2023-11-11,f,,0,0,0.54393,18,0.3429,1108101562371,steady,114479.49,136188.46,16,16,657.48,0.2678
A-1930,ธนวัฒน์ ทองดี,39,merchant,20000.00,15-30K,Chiang Rai,2019-06-04,f,,0,0,0.370002,16,0,687194767363,steady,112701.22,125898.78,13,17,648.65,0.1575
A-1931,อรทัย พงษ์สวัสดิ์,35,merchant,100000.00,60K+,Rayong,2021-10-13,f,,0,17179869188,0.502281,22,0.382,1099511627785,steady,111373.17,142520.91,16,17,779.01,0.27
A-1932,อัจฉรา บุญมาก,24,civil_servant,100000.00,60K+,Chiang Mai,2020-03-07,f,,0,0,0.776276,30,0.0215,17179869192,steady,1194007.44,117568.65,23,14,538.07,0.258
A-1933,ธนวัฒน์ แสงจันทร์,44,driver,20000.00,15-30K,Bangkok,2020-07-16,f,,0,0,0.507777,19,0.0499,1434519076870,steady,643354.79,110062.12,17,14,674.09,0.2106
A-1934,ปรัชญา แซ่ลิ้ม,24,merchant,15000.00,15-30K,Phuket,2025-05-19,f,,0,0,0.626072,19,0.4069,463856467971,steady,138642.18,109070.85,21,13,678.65,0.336
A-1935,ธนวัฒน์ คำแก้ว,34,civil_servant,15000.00,15-30K,Lampang,2024-03-12,f,,0,0,0.58854,23,0.0513,51539607555,steady,791701.52,132778.25,21,16,640.87,0.2403
A-1936,อัจฉรา วิไลวรรณ,61,student,15000.00,15-30K,Chiang Mai,2024-03-14,f,,0,0,0.495274,27,0.0242,1236950581253,steady,907599.32,102067.76,18,17,632.61,0.2063
A-1937,ธนพร ชูศรี,58,retired,20000.00,15-30K,Chonburi,2025-10-04,f,,0,0,0.658292,32,0.0069,1425929142275,steady,564768.81,86804.00,20,14,534.16,0.2417
A-1938,ธนวัฒน์ แก้วมณี,46,accountant,100000.00,60K+,Bangkok,2021-03-12,f,,0,0,0.569448,16,0.1112,257698037766,steady,348510.91,136453.64,15,17,710.73,0.2115
A-1939,นิภา สิทธิชัย,57,chef,60000.00,60K+,Chonburi,2022-08-07,f,,0,0,0.640107,30,0.0286,730144440324,steady,1495997.46,135777.80,21,18,573.27,0.2263
A-1940,วันดี อินทร์แก้ว,58,driver,45000.00,30-60K,Nonthaburi,2023-03-31,f,,0,0,0.755064,52,0.0192,867583393794,steady,1195941.01,146700.19,25,21,622.02,0.2634
A-1941,ธนกฤต วิไลวรรณ,35,lawyer,15000.00,15-30K,Samut Prakan,2023-11-04,f,,0,0,0.516695,35,0.0571,661424963590,steady,640525.99,170522.22,16,24,761.61,0.214
A-1942,อรุณี อินทร์แก้ว,32,student,100000.00,60K+,Chiang Rai,2024-05-08,f,,0,0,0.452124,13,0.2094,635655159813,steady,105880.24,70527.03,15,9,492.11,0.212
A-1943,ธนวัฒน์ แก้วมณี,46,driver,25000.00,15-30K,Udon Thani,2020-04-14,f,,0,0,0.627651,31,0.1223,798863917061,steady,432308.29,130517.43,22,15,807.51,0.2705
A-1944,พิมพ์ชนก สว่างวงศ์,60,engineer,35000.00,30-60K,Pathum Thani,2024-05-04,f,,0,17179869188,0.402351,21,0.0011,781684047877,steady,905128.70,83363.68,14,13,657.14,0.1483
A-1945,วิชัย ลิ้มประเสริฐ,33,chef,25000.00,15-30K,Bangkok,2019-03-09,f,,0,0,0.298952,24,0.0521,1666447310852,steady,546818.77,174776.98,10,22,495.24,0.1484
A-1946,พรทิพย์ แก้วมณี,38,accountant,35000.00,30-60K,Bangkok,2025-09-04,f,,0,0,0.493106,26,0.0218,1537598291971,steady,1184971.95,143004.03,19,20,749.68,0.1882
A-1947,อรุณี นาคสุข,38,teacher,35000.00,30-60K,Nakhon Ratchasima,2022-01-18,f,,0,0,0.433263,13,0.0049,1030792151046,steady,2495976.52,46481.53,16,6,762.88,0.1602
A-1948,ชัยวัฒน์ รัตนกุล,21,teacher,45000.00,30-60K,Phuket,2020-03-30,f,,0,0,0.388884,20,0.0247,1529008357380,steady,2514828.44,177403.61,16,22,545.54,0.1576
A-1949,จิรายุ ชัยสิทธิ์,33,nurse,100000.00,60K+,Surat Thani,2021-10-20,f,,0,17179869188,0.63199,20,0.0259,1614907703300,steady,1109096.28,110058.36,20,13,615.4,0.219
A-1950,ศุภกร แซ่ตั้ง,27,teacher,25000.00,15-30K,Songkhla,2021-03-27,f,,0,0,0.453524,29,0,1597727834117,steady,1598946.59,92301.61,15,18,599.62,0.1829
A-1951,สมศักดิ์ ธนาคม,22,civil_servant,35000.00,30-60K,Nakhon Ratchasima,2025-02-11,f,,0,17179869188,0.418548,14,0.3518,446676598788,steady,89617.73,134686.62,12,17,695.29,0.2317
A-1952,เบญจมาศ สว่างวงศ์,28,lawyer,100000.00,60K+,Samut Prakan,2021-06-16,f,,0,0,0.790408,37,0.0255,506806140933,steady,728599.52,139327.07,26,20,652.73,0.2724
A-1953,ปิยะดา ธนาคม,52,chef,60000.00,60K+,Pathum Thani,2024-09-13,f,,0,0,0.593905,45,0.0305,438086664193,steady,1371000.09,180734.52,23,21,558.74,0.2265
A-1954,ลัดดา อินทร์แก้ว,65,accountant,100000.00,60K+,Nonthaburi,2022-02-13,f,,0,0,0.555402,31,0.0014,1314259992582,steady,590420.67,125116.95,20,19,616.46,0.1996
A-1955,ณัฐพล คำแก้ว,34,engineer,100000.00,60K+,Lampang,2021-09-27,f,,0,0,0.411751,24,0.0382,1571958030338,steady,587408.89,208408.70,14,24,621.1,0.16
A-1956,ศิริพร แสงจันทร์,43,nurse,20000.00,15-30K,Surat Thani,2020-08-13,f,,0,0,0.536651,29,0.0019,953482739718,steady,1323994.91,47084.18,19,12,886.21,0.2125
A-1957,สุกัญญา แสงจันทร์,57,office_worker,100000.00,60K+,Udon Thani,2024-11-08,f,,0,0,0.573673,40,0.0231,429496729605,steady,1461936.10,128871.48,19,18,636.36,0.2072
A-1958,อนุชา แสงจันทร์,43,accountant,60000.00,60K+,Nakhon Ratchasima,2022-03-04,f,,0,0,0.538316,22,0.0277,128849018888,steady,723554.48,102377.89,21,14,633.75,0.2042
A-1959,ลัดดา วงศ์สกุล,42,merchant,45000.00,30-60K,Samut Prakan,2024-09-26,f,,0,0,0.548733,21,0.0853,1709396983811,steady,469563.67,137827.74,17,16,718.8,0.208
A-1960,ธนกฤต วัฒนา,26,merchant,20000.00,15-30K,Nakhon Ratchasima,2023-02-24,f,,0,0,0.492055,28,0.0165,790273982466,steady,481072.13,131651.34,18,17,719.35,0.2039
A-1961,กัญญา พลอยแก้ว,39,retired,45000.00,30-60K,Lampang,2021-03-31,f,,0,17179869188,0.677181,31,0.1129,1116691496965,steady,307303.68,98376.13,21,14,887.72,0.2549
A-1962,จันทร์เพ็ญ จงรักษ์,69,nurse,45000.00,30-60K,Rayong,2022-12-30,f,,0,0,0.524388,13,0.0196,1683627180037,steady,1017523.57,118499.29,17,14,526.99,0.1853
A-1963,สุทธิพงศ์ มงคลชัย,61,lawyer,25000.00,15-30K,Udon Thani,2023-07-27,f,,0,17179869188,0.414533,12,0.0237,609885356040,steady,626074.60,97508.57,15,13,827.44,0.1779
A-1964,ธนกฤต คำแก้ว,66,accountant,60000.00,60K+,Samut Prakan,2020-01-27,f,,0,0,0.51506,31,0.0119,137438953477,steady,712733.46,123382.03,17,16,539.65,0.1847
A-1965,ปรัชญา รัตนกุล,48,accountant,15000.00,15-30K,Khon Kaen,2023-04-24,f,,0,0,0.29304,25,0.0116,1168231104519,steady,1700051.87,123463.63,14,16,667.4,0.1498
A-1966,ชัยวัฒน์ จงรักษ์,62,driver,60000.00,60K+,Samut Prakan,2021-08-21,f,,0,0,0.74317,34,0.1163,1683627180038,steady,307961.75,100554.03,24,12,668.17,0.2789
A-1967,พีรพัฒน์ ชูศรี,57,office_worker,15000.00,15-30K,Nonthaburi,2020-09-01,f,,0,0,0.539627,11,0.045,489626271749,steady,1135731.19,94209.14,18,12,742.42,0.2174
A-1968,วรพล เจริญผล,33,chef,20000.00,15-30K,Songkhla,2025-02-07,f,,0,0,0.690652,18,0.051,1219770712067,steady,337760.39,113998.72,23,16,621.04,0.266
A-1969,กฤษณะ ศรีวิชัย,25,teacher,20000.00,15-30K,Udon Thani,2025-04-23,f,,0,0,0.600928,19,0.0089,1047972020226,steady,695498.87,100150.51,19,13,644.15,0.2252
A-1970,ณัฐพล รุ่งเรือง,32,merchant,80000.00,60K+,Chiang Mai,2022-04-17,f,,0,0,0.562735,23,0.0358,1537598291972,steady,1133164.11,130011.09,20,16,783.73,0.2082
A-1971,สราวุธ ไชยวงค์,43,lawyer,15000.00,15-30K,Phuket,2021-01-13,f,,0,0,0.356634,8,0.0056,773094113286,steady,869320.96,85483.56,12,13,715.64,0.1517
A-1972,จันทร์เพ็ญ มงคลชัย,28,lawyer,80000.00,60K+,Chonburi,2024-06-21,f,,0,0,0.719393,35,0.0522,188978561030,steady,1014102.41,100406.73,27,14,796.63,0.2677
A-1973,ศิริพร อินทร์แก้ว,47,retired,100000.00,60K+,Nakhon Ratchasima,2020-11-21,f,,0,0,0.43746,29,0.0271,1589137899524,steady,1143828.64,112536.09,17,17,649.28,0.1727
A-1974,ศุภกร ศรีวิชัย,32,office_worker,25000.00,15-30K,Samut Prakan,2024-02-09,f,,0,0,0.427553,27,0.0877,1434519076871,steady,582866.27,139440.38,15,17,511.2,0.1992
A-1975,ดวงใจ วงศ์สกุล,56,accountant,100000.00,60K+,Khon Kaen,2024-04-19,f,,0,0,0.522921,38,0.0169,1486058684422,steady,1200759.48,167437.92,19,20,719.74,0.1951
A-1976,เบญจมาศ ประเสริฐศรี,64,retired,45000.00,30-60K,Phuket,2023-06-30,f,,0,0,0.74416,56,0.0686,987842478087,steady,634803.79,141130.14,23,20,633.74,0.268
A-1977,ชัยวัฒน์ ประเสริฐศรี,59,retired,80000.00,60K+,Pathum Thani,2024-03-30,f,,0,0,0.448308,11,0.0943,893353197573,steady,115105.59,144389.25,12,16,604.3,0.1727
A-1978,รัฐพล พลอยแก้ว,64,office_worker,35000.00,30-60K,Khon Kaen,2020-11-17,f,,0,17179869188,0.506004,12,0.2449,584115552262,steady,105233.50,100456.91,15,14,751.59,0.2315
A-1979,ประเสริฐ ตันติกุล,51,chef,20000.00,15-30K,Samut Prakan,2023-03-31,f,,0,0,0.502721,22,0.0164,1090921693188,steady,1183593.26,121323.63,16,17,615.88,0.1986
A-1980,รัตนา ทองดี,48,teacher,45000.00,30-60K,Chiang Mai,2021-06-08,f,,0,0,0.410386,21,0.0095,1305670057994,steady,1389677.13,104073.57,15,17,753.54,0.1551
A-1981,สมชาย สมบูรณ์,41,retired,80000.00,60K+,Chiang Mai,2021-04-16,f,,0,0,0.723621,13,0.1476,962072674308,steady,157503.47,107186.95,21,14,534.64,0.2696
A-1983,สมชาย ศรีวิชัย,28,accountant,45000.00,30-60K,Chiang Mai,2020-12-01,f,,0,0,0.428688,14,0.2051,575525617667,steady,118647.50,146629.69,12,19,570.88,0.1971
A-1984,อัครพล สุขสวัสดิ์,27,lawyer,80000.00,60K+,Nonthaburi,2020-12-30,f,,0,0,0.490877,12,0.0203,824633720836,steady,772901.80,70884.60,16,10,636.35,0.1754
A-1985,จุฑามาศ พลอยแก้ว,48,driver,25000.00,15-30K,Nakhon Ratchasima,2021-07-16,f,,0,17179869188,0.428201,33,0.0491,240518168580,steady,668584.96,132646.20,16,19,799.81,0.1939
A-1986,รัตนา พงษ์สวัสดิ์,60,lawyer,20000.00,15-30K,Chiang Rai,2023-06-28,f,,0,0,0.561468,13,0.384,231928233989,steady,101424.20,125988.87,14,17,667.42,0.2944
A-1987,ภูมิพัฒน์ วิไลวรรณ,69,chef,35000.00,30-60K,Chiang Mai,2021-11-28,f,,0,0,0.543719,16,0,343597383682,steady,588055.22,135385.26,15,15,618.05,0.1785
A-1988,วิภาวดี พิทักษ์,21,office_worker,60000.00,60K+,Lampang,2021-04-07,f,,0,17179869188,0.430199,18,0,1382979469318,steady,117291.54,106555.42,13,13,894.52,0.1499
A-1989,อรทัย ธนาคม,66,teacher,15000.00,15-30K,Songkhla,2023-10-09,f,,0,0,0.622794,44,0.0791,1159641169925,steady,968170.72,150944.26,22,19,712.69,0.2611
A-1990,ประเสริฐ ลิ้มประเสริฐ,54,chef,80000.00,60K+,Songkhla,2020-06-18,f,,0,0,0.530246,18,0.1167,730144440325,steady,330206.51,96467.81,17,13,877.2,0.2116
A-1991,ปิยะ พิทักษ์,45,student,60000.00,60K+,Chiang Mai,2019-03-31,f,,0,17179869188,0.467243,33,0.0291,1236950581254,steady,1189242.23,114454.83,17,15,518.87,0.1798
A-1992,อภิสิทธิ์ ภูวนาท,22,merchant,35000.00,30-60K,Chiang Mai,2023-09-20,f,,0,0,0.393946,27,0.0497,1297080123397,steady,597694.48,107449.11,13,15,838.01,0.1567
A-1993,ชุติมา รัตนกุล,26,civil_servant,60000.00,60K+,Songkhla,2023-06-20,f,,0,0,0.657981,21,0.0404,1271310319616,steady,553598.08,131506.29,20,15,826.04,0.228
